,altitude,country,get_distance_from,iata,icao,latitude,longitude,name,set_airport_details
4935,36,United States,<bound method Entity.get_distance_from of <(KTMK) Tillamook Airport - Altitude: 36 - Latitude: 45.418201 - Longitude: -123.814003>>,OTK,KTMK,45.418201,-123.814003,Tillamook Airport,<bound method Airport.set_airport_details of <(KTMK) Tillamook Airport - Altitude: 36 - Latitude: 45.418201 - Longitude: -123.814003>>
4936,89,New Zealand,<bound method Entity.get_distance_from of <(NZTU) Timaru Richard Pearse Airport - Altitude: 89 - Latitude: -44.3027 - Longitude: 171.225204>>,TIU,NZTU,-44.3027,171.225204,Timaru Richard Pearse Airport,<bound method Airport.set_airport_details of <(NZTU) Timaru Richard Pearse Airport - Altitude: 89 - Latitude: -44.3027 - Longitude: 171.225204>>
4937,50,Australia,<bound method Entity.get_distance_from of <(YTBR) Timber Creek Airport - Altitude: 50 - Latitude: -15.620351 - Longitude: 130.446976>>,TBK,YTBR,-15.620351,130.446976,Timber Creek Airport,<bound method Airport.set_airport_details of <(YTBR) Timber Creek Airport - Altitude: 50 - Latitude: -15.620351 - Longitude: 130.446976>>
4938,103,Indonesia,<bound method Entity.get_distance_from of <(WAYY) Timika Airport - Altitude: 103 - Latitude: -4.52827 - Longitude: 136.887299>>,TIM,WAYY,-4.52827,136.887299,Timika Airport,<bound method Airport.set_airport_details of <(WAYY) Timika Airport - Altitude: 103 - Latitude: -4.52827 - Longitude: 136.887299>>
4939,1032,Algeria,<bound method Entity.get_distance_from of <(DAUT) Timimoun Airport - Altitude: 1032 - Latitude: 29.236679 - Longitude: 0.276205>>,TMX,DAUT,29.236679,0.276205,Timimoun Airport,<bound method Airport.set_airport_details of <(DAUT) Timimoun Airport - Altitude: 1032 - Latitude: 29.236679 - Longitude: 0.276205>>
4940,348,Romania,<bound method Entity.get_distance_from of <(LRTR) Timisoara Traian Vuia International Airport - Altitude: 348 - Latitude: 45.80986 - Longitude: 21.33786>>,TSR,LRTR,45.80986,21.33786,Timisoara Traian Vuia International Airport,<bound method Airport.set_airport_details of <(LRTR) Timisoara Traian Vuia International Airport - Altitude: 348 - Latitude: 45.80986 - Longitude: 21.33786>>
4941,967,Canada,<bound method Entity.get_distance_from of <(CYTS) Timmins Airport - Altitude: 967 - Latitude: 48.569721 - Longitude: -81.376602>>,YTS,CYTS,48.569721,-81.376602,Timmins Airport,<bound method Airport.set_airport_details of <(CYTS) Timmins Airport - Altitude: 967 - Latitude: 48.569721 - Longitude: -81.376602>>
4942,1453,Algeria,<bound method Entity.get_distance_from of <(DAOF) Tindouf Airport - Altitude: 1453 - Latitude: 27.700371 - Longitude: -8.1671>>,TIN,DAOF,27.700371,-8.1671,Tindouf Airport,<bound method Airport.set_airport_details of <(DAOF) Tindouf Airport - Altitude: 1453 - Latitude: 27.700371 - Longitude: -8.1671>>
4943,2010,Peru,<bound method Entity.get_distance_from of <(SPGM) Tingo Maria Airport - Altitude: 2010 - Latitude: -9.28916 - Longitude: -76.004997>>,TGI,SPGM,-9.28916,-76.004997,Tingo Maria Airport,<bound method Airport.set_airport_details of <(SPGM) Tingo Maria Airport - Altitude: 2010 - Latitude: -9.28916 - Longitude: -76.004997>>
4944,244,Northern Mariana Islands,<bound method Entity.get_distance_from of <(PGWT) Tinian International Airport - Altitude: 244 - Latitude: 14.999211 - Longitude: 145.618576>>,TIQ,PGWT,14.999211,145.618576,Tinian International Airport,<bound method Airport.set_airport_details of <(PGWT) Tinian International Airport - Altitude: 244 - Latitude: 14.999211 - Longitude: 145.618576>>
4945,34,Malaysia,<bound method Entity.get_distance_from of <(WMBT) Tioman Airport - Altitude: 34 - Latitude: 2.818012 - Longitude: 104.159958>>,TOD,WMBT,2.818012,104.159958,Tioman Airport,<bound method Airport.set_airport_details of <(WMBT) Tioman Airport - Altitude: 34 - Latitude: 2.818012 - Longitude: 104.159958>>
4946,126,Albania,<bound method Entity.get_distance_from of <(LATI) Tirana International Airport - Altitude: 126 - Latitude: 41.414742 - Longitude: 19.72056>>,TIA,LATI,41.414742,19.72056,Tirana International Airport,<bound method Airport.set_airport_details of <(LATI) Tirana International Airport - Altitude: 126 - Latitude: 41.414742 - Longitude: 19.72056>>
4947,38,United Kingdom,<bound method Entity.get_distance_from of <(EGPU) Tiree Airport - Altitude: 38 - Latitude: 56.499161 - Longitude: -6.86916>>,TRE,EGPU,56.499161,-6.86916,Tiree Airport,<bound method Airport.set_airport_details of <(EGPU) Tiree Airport - Altitude: 38 - Latitude: 56.499161 - Longitude: -6.86916>>
4948,288,India,<bound method Entity.get_distance_from of <(VOTR) Tiruchirappalli International Airport - Altitude: 288 - Latitude: 10.76536 - Longitude: 78.709717>>,TRZ,VOTR,10.76536,78.709717,Tiruchirappalli International Airport,<bound method Airport.set_airport_details of <(VOTR) Tiruchirappalli International Airport - Altitude: 288 - Latitude: 10.76536 - Longitude: 78.709717>>
4949,350,India,<bound method Entity.get_distance_from of <(VOTP) Tirupati Airport - Altitude: 350 - Latitude: 13.63249 - Longitude: 79.543251>>,TIR,VOTP,13.63249,79.543251,Tirupati Airport,<bound method Airport.set_airport_details of <(VOTP) Tirupati Airport - Altitude: 350 - Latitude: 13.63249 - Longitude: 79.543251>>
4950,34,United States,<bound method Entity.get_distance_from of <(KTIX) Titusville Space Coast Regional Airport - Altitude: 34 - Latitude: 28.512222 - Longitude: -80.799446>>,TIX,KTIX,28.512222,-80.799446,Titusville Space Coast Regional Airport,<bound method Airport.set_airport_details of <(KTIX) Titusville Space Coast Regional Airport - Altitude: 34 - Latitude: 28.512222 - Longitude: -80.799446>>
4951,20,Montenegro,<bound method Entity.get_distance_from of <(LYTV) Tivat Airport - Altitude: 20 - Latitude: 42.404659 - Longitude: 18.72328>>,TIV,LYTV,42.404659,18.72328,Tivat Airport,<bound method Airport.set_airport_details of <(LYTV) Tivat Airport - Altitude: 20 - Latitude: 42.404659 - Longitude: 18.72328>>
4952,814,Algeria,<bound method Entity.get_distance_from of <(DAON) Tlemcen Zenata Airport - Altitude: 814 - Latitude: 35.016659 - Longitude: -1.45>>,TLM,DAON,35.016659,-1.45,Tlemcen Zenata Airport,<bound method Airport.set_airport_details of <(DAON) Tlemcen Zenata Airport - Altitude: 814 - Latitude: 35.016659 - Longitude: -1.45>>
4953,22,Madagascar,<bound method Entity.get_distance_from of <(FMMT) Toamasina Airport - Altitude: 22 - Latitude: -18.109501 - Longitude: 49.392529>>,TMM,FMMT,-18.109501,49.392529,Toamasina Airport,<bound method Airport.set_airport_details of <(FMMT) Toamasina Airport - Altitude: 22 - Latitude: -18.109501 - Longitude: 49.392529>>
4954,157,Russia,<bound method Entity.get_distance_from of <(USTJ) Tobolsk Remezov Airport - Altitude: 157 - Latitude: 58.058334 - Longitude: 68.34861>>,RMZ,USTJ,58.058334,68.34861,Tobolsk Remezov Airport,<bound method Airport.set_airport_details of <(USTJ) Tobolsk Remezov Airport - Altitude: 157 - Latitude: 58.058334 - Longitude: 68.34861>>
4955,489,Libya,<bound method Entity.get_distance_from of <(HLTQ) Tobruk Airport - Altitude: 489 - Latitude: 31.854666 - Longitude: 23.896267>>,TOB,HLTQ,31.854666,23.896267,Tobruk Airport,<bound method Airport.set_airport_details of <(HLTQ) Tobruk Airport - Altitude: 489 - Latitude: 31.854666 - Longitude: 23.896267>>
4956,976,United States,<bound method Entity.get_distance_from of <(KTOC) Toccoa Airport - Altitude: 976 - Latitude: 34.590805 - Longitude: -83.298256>>,TOC,KTOC,34.590805,-83.298256,Toccoa Airport,<bound method Airport.set_airport_details of <(KTOC) Toccoa Airport - Altitude: 976 - Latitude: 34.590805 - Longitude: -83.298256>>
4957,372,Australia,<bound method Entity.get_distance_from of <(YTOC) Tocumwal Airport - Altitude: 372 - Latitude: -35.811699 - Longitude: 145.608002>>,TCW,YTOC,-35.811699,145.608002,Tocumwal Airport,<bound method Airport.set_airport_details of <(YTOC) Tocumwal Airport - Altitude: 372 - Latitude: -35.811699 - Longitude: 145.608002>>
4958,-1,Canada,<bound method Entity.get_distance_from of <(CAB4) Tofino Harbour Seaplane Base - Altitude: -1 - Latitude: 49.154915 - Longitude: -125.909485>>,YTP,CAB4,49.154915,-125.909485,Tofino Harbour Seaplane Base,<bound method Airport.set_airport_details of <(CAB4) Tofino Harbour Seaplane Base - Altitude: -1 - Latitude: 49.154915 - Longitude: -125.909485>>
4959,80,Canada,<bound method Entity.get_distance_from of <(CYAZ) Tofino Long Beach Airport - Altitude: 80 - Latitude: 49.082218 - Longitude: -125.772003>>,YAZ,CYAZ,49.082218,-125.772003,Tofino Long Beach Airport,<bound method Airport.set_airport_details of <(CYAZ) Tofino Long Beach Airport - Altitude: 80 - Latitude: 49.082218 - Longitude: -125.772003>>
4960,-1,United States,<bound method Entity.get_distance_from of <(PATG) Togiak Airport - Altitude: -1 - Latitude: 59.049999 - Longitude: -160.389999>>,TOG,PATG,59.049999,-160.389999,Togiak Airport,<bound method Airport.set_airport_details of <(PATG) Togiak Airport - Altitude: -1 - Latitude: 59.049999 - Longitude: -160.389999>>
4961,1644,United States,<bound method Entity.get_distance_from of <(PATJ) Tok Junction Airport - Altitude: 1644 - Latitude: 63.329506 - Longitude: -142.953568>>,TKJ,PATJ,63.329506,-142.953568,Tok Junction Airport,<bound method Airport.set_airport_details of <(PATJ) Tok Junction Airport - Altitude: 1644 - Latitude: 63.329506 - Longitude: -142.953568>>
4962,1854,Turkey,<bound method Entity.get_distance_from of <(LTAW) Tokat Airport - Altitude: 1854 - Latitude: 40.321861 - Longitude: 36.379726>>,TJK,LTAW,40.321861,36.379726,Tokat Airport,<bound method Airport.set_airport_details of <(LTAW) Tokat Airport - Altitude: 1854 - Latitude: 40.321861 - Longitude: 36.379726>>
4963,59,United States,<bound method Entity.get_distance_from of <(PAOO) Toksook Bay Airport - Altitude: 59 - Latitude: 60.541401 - Longitude: -165.087006>>,OOK,PAOO,60.541401,-165.087006,Toksook Bay Airport,<bound method Airport.set_airport_details of <(PAOO) Toksook Bay Airport - Altitude: 59 - Latitude: 60.541401 - Longitude: -165.087006>>
4964,17,Japan,<bound method Entity.get_distance_from of <(RJKN) Tokunoshima Airport - Altitude: 17 - Latitude: 27.83638 - Longitude: 128.881195>>,TKN,RJKN,27.83638,128.881195,Tokunoshima Airport,<bound method Airport.set_airport_details of <(RJKN) Tokunoshima Airport - Altitude: 17 - Latitude: 27.83638 - Longitude: 128.881195>>
4965,26,Japan,<bound method Entity.get_distance_from of <(RJOS) Tokushima Airport - Altitude: 26 - Latitude: 34.132801 - Longitude: 134.606598>>,TKS,RJOS,34.132801,134.606598,Tokushima Airport,<bound method Airport.set_airport_details of <(RJOS) Tokushima Airport - Altitude: 26 - Latitude: 34.132801 - Longitude: 134.606598>>
4966,21,Japan,<bound method Entity.get_distance_from of <(RJTT) Tokyo Haneda International Airport - Altitude: 21 - Latitude: 35.55225 - Longitude: 139.779602>>,HND,RJTT,35.55225,139.779602,Tokyo Haneda International Airport,<bound method Airport.set_airport_details of <(RJTT) Tokyo Haneda International Airport - Altitude: 21 - Latitude: 35.55225 - Longitude: 139.779602>>
4967,135,Japan,<bound method Entity.get_distance_from of <(RJAA) Tokyo Narita International Airport - Altitude: 135 - Latitude: 35.764721 - Longitude: 140.386307>>,NRT,RJAA,35.764721,140.386307,Tokyo Narita International Airport,<bound method Airport.set_airport_details of <(RJAA) Tokyo Narita International Airport - Altitude: 135 - Latitude: 35.764721 - Longitude: 140.386307>>
4968,463,Japan,<bound method Entity.get_distance_from of <(RJTY) Tokyo Yokota Air Base - Altitude: 463 - Latitude: 35.748489 - Longitude: 139.348404>>,OKO,RJTY,35.748489,139.348404,Tokyo Yokota Air Base,<bound method Airport.set_airport_details of <(RJTY) Tokyo Yokota Air Base - Altitude: 463 - Latitude: 35.748489 - Longitude: 139.348404>>
4969,29,Madagascar,<bound method Entity.get_distance_from of <(FMSD) Tolanaro Airport - Altitude: 29 - Latitude: -25.038 - Longitude: 46.956108>>,FTU,FMSD,-25.038,46.956108,Tolanaro Airport,<bound method Airport.set_airport_details of <(FMSD) Tolanaro Airport - Altitude: 29 - Latitude: -25.038 - Longitude: 46.956108>>
4970,1843,Brazil,<bound method Entity.get_distance_from of <(SBTD) Toledo Airport - Altitude: 1843 - Latitude: -24.6863 - Longitude: -53.697498>>,TOW,SBTD,-24.6863,-53.697498,Toledo Airport,<bound method Airport.set_airport_details of <(SBTD) Toledo Airport - Altitude: 1843 - Latitude: -24.6863 - Longitude: -53.697498>>
4971,623,United States,<bound method Entity.get_distance_from of <(KTDZ) Toledo Executive Airport - Altitude: 623 - Latitude: 41.564899 - Longitude: -83.4823>>,TDZ,KTDZ,41.564899,-83.4823,Toledo Executive Airport,<bound method Airport.set_airport_details of <(KTDZ) Toledo Executive Airport - Altitude: 623 - Latitude: 41.564899 - Longitude: -83.4823>>
4972,683,United States,<bound method Entity.get_distance_from of <(KTOL) Toledo Express Airport - Altitude: 683 - Latitude: 41.580002 - Longitude: -83.800003>>,TOL,KTOL,41.580002,-83.800003,Toledo Express Airport,<bound method Airport.set_airport_details of <(KTOL) Toledo Express Airport - Altitude: 683 - Latitude: 41.580002 - Longitude: -83.800003>>
4973,29,Madagascar,<bound method Entity.get_distance_from of <(FMST) Toliara Airport - Altitude: 29 - Latitude: -23.383301 - Longitude: 43.728451>>,TLE,FMST,-23.383301,43.728451,Toliara Airport,<bound method Airport.set_airport_details of <(FMST) Toliara Airport - Altitude: 29 - Latitude: -23.383301 - Longitude: 43.728451>>
4974,17,Colombia,<bound method Entity.get_distance_from of <(SKTL) Tolu Golfo de Morrosquillo Airport - Altitude: 17 - Latitude: 9.509513 - Longitude: -75.585793>>,TLU,SKTL,9.509513,-75.585793,Tolu Golfo de Morrosquillo Airport,<bound method Airport.set_airport_details of <(SKTL) Tolu Golfo de Morrosquillo Airport - Altitude: 17 - Latitude: 9.509513 - Longitude: -75.585793>>
4975,8466,Mexico,<bound method Entity.get_distance_from of <(MMTO) Toluca International Airport - Altitude: 8466 - Latitude: 19.33707 - Longitude: -99.566002>>,TLC,MMTO,19.33707,-99.566002,Toluca International Airport,<bound method Airport.set_airport_details of <(MMTO) Toluca International Airport - Altitude: 8466 - Latitude: 19.33707 - Longitude: -99.566002>>
4976,68,Indonesia,<bound method Entity.get_distance_from of <(WAWC) Tomia Maranggo Airport - Altitude: 68 - Latitude: -5.766382 - Longitude: 123.918648>>,TQQ,WAWC,-5.766382,123.918648,Tomia Maranggo Airport,<bound method Airport.set_airport_details of <(WAWC) Tomia Maranggo Airport - Altitude: 68 - Latitude: -5.766382 - Longitude: 123.918648>>
4977,86,United States,<bound method Entity.get_distance_from of <(KMJX) Toms River Ocean County Airport - Altitude: 86 - Latitude: 39.928093 - Longitude: -74.293053>>,MJX,KMJX,39.928093,-74.293053,Toms River Ocean County Airport,<bound method Airport.set_airport_details of <(KMJX) Toms River Ocean County Airport - Altitude: 86 - Latitude: 39.928093 - Longitude: -74.293053>>
4978,597,Russia,<bound method Entity.get_distance_from of <(UNTT) Tomsk Bogashevo Airport - Altitude: 597 - Latitude: 56.383331 - Longitude: 85.21167>>,TOF,UNTT,56.383331,85.21167,Tomsk Bogashevo Airport,<bound method Airport.set_airport_details of <(UNTT) Tomsk Bogashevo Airport - Altitude: 597 - Latitude: 56.383331 - Longitude: 85.21167>>
4979,126,Tonga,<bound method Entity.get_distance_from of <(NFTF) Tongatapu Fuaʻamotu International Airport - Altitude: 126 - Latitude: -21.238001 - Longitude: -175.136993>>,TBU,NFTF,-21.238001,-175.136993,Tongatapu Fuaʻamotu International Airport,<bound method Airport.set_airport_details of <(NFTF) Tongatapu Fuaʻamotu International Airport - Altitude: 126 - Latitude: -21.238001 - Longitude: -175.136993>>
4980,1338,China,<bound method Entity.get_distance_from of <(ZYTN) Tonghua Sanyuanpu Airport - Altitude: 1338 - Latitude: 42.047733 - Longitude: 125.733467>>,TNH,ZYTN,42.047733,125.733467,Tonghua Sanyuanpu Airport,<bound method Airport.set_airport_details of <(ZYTN) Tonghua Sanyuanpu Airport - Altitude: 1338 - Latitude: 42.047733 - Longitude: 125.733467>>
4981,144,China,<bound method Entity.get_distance_from of <(ZBTL) Tongliao Airport - Altitude: 144 - Latitude: 43.55666 - Longitude: 122.199699>>,TGO,ZBTL,43.55666,122.199699,Tongliao Airport,<bound method Airport.set_airport_details of <(ZBTL) Tongliao Airport - Altitude: 144 - Latitude: 43.55666 - Longitude: 122.199699>>
4982,443,Vanuatu,<bound method Entity.get_distance_from of <(NVST) Tongoa Airport - Altitude: 443 - Latitude: -16.8911 - Longitude: 168.5513>>,TGH,NVST,-16.8911,168.5513,Tongoa Airport,<bound method Airport.set_airport_details of <(NVST) Tongoa Airport - Altitude: 443 - Latitude: -16.8911 - Longitude: 168.5513>>
4983,2313,China,<bound method Entity.get_distance_from of <(ZUTR) Tongren Fenghuang Airport - Altitude: 2313 - Latitude: 27.883333 - Longitude: 109.308891>>,TEN,ZUTR,27.883333,109.308891,Tongren Fenghuang Airport,<bound method Airport.set_airport_details of <(ZUTR) Tongren Fenghuang Airport - Altitude: 2313 - Latitude: 27.883333 - Longitude: 109.308891>>
4984,5426,United States,<bound method Entity.get_distance_from of <(KTPH) Tonopah Airport - Altitude: 5426 - Latitude: 38.06028 - Longitude: -117.08667>>,TPH,KTPH,38.06028,-117.08667,Tonopah Airport,<bound method Airport.set_airport_details of <(KTPH) Tonopah Airport - Altitude: 5426 - Latitude: 38.06028 - Longitude: -117.08667>>
4985,5549,United States,<bound method Entity.get_distance_from of <(KTNX) Tonopah Test Range Airport - Altitude: 5549 - Latitude: 37.798801 - Longitude: -116.780998>>,XSD,KTNX,37.798801,-116.780998,Tonopah Test Range Airport,<bound method Airport.set_airport_details of <(KTNX) Tonopah Test Range Airport - Altitude: 5549 - Latitude: 37.798801 - Longitude: -116.780998>>
